CustID,Gender,State,Age,Married,KidsUnder12,GI,AI,MI,KI,Gender 2,Age 2,Married 2,KidsUnder12 2,GI2,Gender 3
6166,F,TX,32,Yes,Yes,0,0,0,0,F,32,1,1,0,F
6167,F,CA,69,Yes,No,0,0,0,0,F,69,1,0,0,F
6168,F,FL,78,No,No,0,0,0,0,F,78,0,0,0,F
6169,M,TX,73,No,No,0,0,0,0,M,73,0,0,0,M
6170,F,VA,44,Yes,No,0,0,0,0,F,44,1,0,0,F
6171,M,LA,40,No,No,0,0,0,0,M,40,0,0,0,M
6172,F,MD,24,Yes,Yes,0,0,0,0,F,24,1,1,1,f
6173,F,NV,66,No,No,0,0,0,0,F,66,0,0,0,F
6174,M,TX,72,No,No,0,0,0,0,M,72,0,0,0,M
6175,M,VA,54,Yes,No,0,0,0,0,M,54,1,0,0,M
6176,M,WV,43,Yes,No,0,0,0,0,M,43,1,0,0,M
6177,F,CA,40,Yes,Yes,0,0,0,1,F,40,1,,0,F
6178,M,OH,21,Yes,Yes,0,0,0,0,M,21,1,1,0,M
6179,F,MD,25,No,No,0,0,0,0,F,25,0,0,0,F
6180,F,WV,63,Yes,No,0,0,0,0,F,63,1,0,0,F
6181,F,NV,33,Yes,Yes,0,0,0,1,F,33,1,,0,F
6182,M,NC,44,Yes,Yes,0,0,0,0,M,44,1,1,0,M
6183,M,IL,52,Yes,Yes,0,0,0,0,M,52,1,1,1,m
6184,M,TX,28,Yes,Yes,0,0,0,0,M,28,1,1,0,M
6185,M,CA,34,Yes,Yes,0,0,0,0,M,34,1,1,0,M
6186,M,NC,55,Yes,No,0,0,0,0,M,55,1,0,0,M
6187,F,AR,38,Yes,Yes,0,0,0,0,F,38,1,1,0,F
6188,F,MD,42,Yes,Yes,0,0,0,0,F,42,1,1,0,F
6189,F,MD,48,Yes,No,0,1,0,0,F,,1,0,0,F
6190,F,PA,46,Yes,No,0,0,0,0,F,46,1,0,0,F
6191,M,TX,65,No,No,0,0,0,0,M,65,0,0,0,M
6192,M,CA,30,No,No,0,0,0,0,M,30,0,0,0,M
6193,F,GA,44,Yes,Yes,0,0,0,0,F,44,1,1,0,F
6194,F,PA,27,Yes,Yes,0,0,0,0,F,27,1,1,0,F
6195,F,TN,52,Yes,Yes,0,0,0,0,F,52,1,1,0,F
6196,M,VA,56,No,No,0,0,1,0,M,56,,0,0,M
6197,M,KY,70,Yes,No,0,0,0,0,M,70,1,0,0,M
6198,M,TN,30,Yes,No,0,0,0,0,M,30,1,0,0,M
6199,F,GA,27,Yes,No,0,0,0,0,F,27,1,0,0,F
6200,M,GA,24,No,No,0,0,0,0,M,24,0,0,0,M
6201,F,CA,31,No,No,0,0,1,0,F,31,,0,0,F
6202,F,NV,43,Yes,No,0,0,0,0,F,43,1,0,0,F
6203,M,TX,42,No,No,0,0,0,0,M,42,0,0,0,M
6204,M,NY,86,No,No,0,0,0,0,M,86,0,0,1,m
6205,F,FL,65,No,No,0,0,0,0,F,65,0,0,1,f
6206,M,SC,48,Yes,Yes,1,0,0,0,,48,1,1,0,
6207,M,NY,37,Yes,Yes,0,0,0,0,M,37,1,1,0,M
6208,F,MA,54,Yes,Yes,0,0,0,0,F,54,1,1,0,F
6209,M,CA,31,Yes,Yes,0,0,0,0,M,31,1,1,0,M
6210,M,AZ,46,Yes,No,0,0,0,0,M,46,1,0,0,M
6211,M,VA,71,Yes,No,0,0,0,0,M,71,1,0,0,M
6212,F,VA,72,Yes,No,0,0,0,0,F,72,1,0,0,F
6213,F,FL,46,Yes,Yes,0,0,0,1,F,46,1,,0,F
6214,M,OH,27,Yes,Yes,0,0,0,0,M,27,1,1,0,M
6215,F,TN,58,Yes,No,0,0,0,0,F,58,1,0,0,F
6216,M,DC,20,No,No,0,0,0,0,M,20,0,0,0,M
6217,M,SC,43,No,No,0,0,0,0,M,43,0,0,0,M
6218,F,VA,28,Yes,Yes,0,1,0,0,F,,1,1,0,F
6219,F,AR,63,Yes,No,0,0,1,0,F,63,,0,0,F
6220,M,NV,53,Yes,Yes,0,0,0,0,M,53,1,1,0,M
6221,M,CA,59,No,No,0,0,0,0,M,59,0,0,0,M
6222,F,CA,43,Yes,Yes,0,0,1,0,F,43,,1,0,F
6223,F,SC,82,Yes,No,0,0,0,0,F,82,1,0,0,F
6224,F,NV,38,No,No,0,0,0,0,F,38,0,0,1,f
6225,F,MD,80,No,No,0,0,0,0,F,80,0,0,0,F
6226,F,TN,42,Yes,No,0,0,0,0,F,42,1,0,0,F
6227,F,NV,77,No,No,0,0,1,0,F,77,,0,0,F
6228,F,NC,41,Yes,Yes,0,0,0,0,F,41,1,1,0,F
6229,M,TX,43,Yes,Yes,1,1,1,0,,,,1,0,
6230,M,TX,28,Yes,Yes,0,0,0,0,M,28,1,1,0,M
6231,F,MI,22,No,No,0,0,0,0,F,22,0,0,0,F
6232,M,NY,40,Yes,No,0,0,0,0,M,40,1,0,0,M
6233,M,SC,78,No,No,0,0,0,0,M,78,0,0,0,M
6234,F,GA,21,Yes,No,0,1,0,0,F,,1,0,1,f
6235,M,CT,42,No,No,0,0,0,0,M,42,0,0,0,M
6236,F,CA,32,Yes,Yes,0,0,0,0,F,32,1,1,1,f
6237,F,VA,36,Yes,No,0,0,0,0,F,36,1,0,0,F
6238,M,TX,27,Yes,Yes,0,0,0,0,M,27,1,1,0,M
6239,M,CA,23,Yes,Yes,0,0,0,0,M,23,1,1,0,M
6240,M,TX,51,Yes,Yes,0,0,0,0,M,51,1,1,0,M
6241,M,NJ,32,No,No,0,0,0,0,M,32,0,0,0,M
6242,M,VA,29,Yes,Yes,0,0,0,0,M,29,1,1,0,M
6243,F,TX,54,Yes,Yes,0,1,0,0,F,,1,1,0,F
6244,M,CA,27,No,No,0,0,0,0,M,27,0,0,0,M
6245,M,NC,72,Yes,No,0,0,0,0,M,72,1,0,0,M
6246,F,MD,45,Yes,Yes,0,0,0,0,F,45,1,1,0,F
6247,F,VA,75,No,No,0,0,0,0,F,75,0,0,0,F
6248,F,TX,63,Yes,No,0,0,1,0,F,63,,0,0,F
6249,F,VA,47,Yes,No,0,0,0,0,F,47,1,0,0,F
6250,M,NY,63,No,No,0,0,1,0,M,63,,0,0,M
6251,M,VA,65,Yes,No,0,0,0,0,M,65,1,0,0,M
6252,F,MS,48,Yes,Yes,0,0,0,0,F,48,1,1,0,F
6253,F,NC,41,Yes,No,0,0,0,0,F,41,1,0,0,F
6254,M,NC,46,Yes,Yes,0,0,0,0,M,46,1,1,0,M
6255,F,GA,28,Yes,Yes,0,0,0,0,F,28,1,1,0,F
6256,F,NC,24,Yes,No,0,0,0,0,F,24,1,0,0,F
6257,M,CA,34,Yes,Yes,0,0,0,0,M,34,1,1,0,M
6258,M,IA,68,No,No,0,0,0,0,M,68,0,0,0,M
6259,F,VA,44,No,Yes,0,0,0,0,F,44,0,1,0,F
6260,F,NC,26,Yes,Yes,0,0,0,0,F,26,1,1,1,f
6261,F,OR,52,No,Yes,0,0,0,0,F,52,0,1,0,F
6262,M,SC,33,Yes,Yes,0,0,0,0,M,33,1,1,0,M
6263,F,CA,31,No,No,0,0,0,0,F,31,0,0,0,F
6264,M,CA,27,No,No,0,0,1,0,M,27,,0,0,M
6265,F,MD,33,Yes,No,0,0,0,0,F,33,1,0,0,F
6266,M,FL,73,No,No,0,0,0,0,M,73,0,0,0,M
6267,F,NV,33,Yes,No,0,0,0,0,F,33,1,0,0,F
6268,M,NC,30,Yes,No,0,0,0,0,M,30,1,0,0,M
6269,M,NC,51,Yes,No,0,0,0,0,M,51,1,0,1,m
6270,F,FL,70,No,No,0,0,0,0,F,70,0,0,0,F
6271,F,NV,26,Yes,Yes,0,0,0,0,F,26,1,1,0,F
6272,M,TX,26,Yes,Yes,0,0,0,0,M,26,1,1,0,M
6273,M,NC,83,No,No,0,0,0,0,M,83,0,0,0,M
6274,F,NY,39,Yes,Yes,0,0,0,0,F,39,1,1,0,F
6275,F,MD,41,Yes,Yes,0,0,0,0,F,41,1,1,0,F
6276,M,IL,39,Yes,Yes,0,0,0,0,M,39,1,1,0,M
6277,M,NC,48,Yes,No,0,0,0,0,M,48,1,0,0,M
6278,F,MD,58,Yes,No,0,0,0,0,F,58,1,0,0,F
6279,F,NV,52,Yes,Yes,0,0,0,0,F,52,1,1,0,F
6280,F,CA,28,No,No,0,0,0,0,F,28,0,0,0,F
6281,M,MS,37,Yes,No,0,0,0,0,M,37,1,0,0,M
6282,F,PA,64,Yes,No,0,0,0,0,F,64,1,0,0,F
6283,M,CA,24,Yes,Yes,0,1,0,0,M,,1,1,1,m
6284,F,CA,46,Yes,No,0,0,0,0,F,46,1,0,1,f
6285,F,TN,58,Yes,No,1,0,0,0,,58,1,0,0,
6286,F,CA,46,Yes,No,0,0,0,0,F,46,1,0,0,F
6287,F,SC,22,Yes,Yes,0,0,0,0,F,22,1,1,0,F
6288,M,TX,29,Yes,Yes,0,0,0,0,M,29,1,1,0,M
6289,F,NV,59,Yes,No,0,0,0,0,F,59,1,0,0,F
6290,M,SC,83,No,No,0,0,0,0,M,83,0,0,0,M
6291,F,MD,46,Yes,Yes,0,0,0,0,F,46,1,1,0,F
6292,F,KY,45,Yes,No,0,0,0,0,F,45,1,0,0,F
6293,F,AL,35,No,Yes,0,0,0,0,F,35,0,1,0,F
6294,F,TN,51,Yes,Yes,0,0,0,0,F,51,1,1,0,F
6295,F,MD,54,No,Yes,0,1,0,0,F,,0,1,0,F
6296,F,FL,53,Yes,Yes,0,0,0,0,F,53,1,1,0,F
6297,M,KY,36,Yes,Yes,0,0,0,0,M,36,1,1,1,m
6298,M,NC,51,Yes,Yes,0,0,0,0,M,51,1,1,0,M
6299,F,NY,41,Yes,Yes,0,0,0,0,F,41,1,1,0,F
6300,F,NV,60,Yes,No,0,0,0,0,F,60,1,0,0,F
6301,M,NC,23,Yes,Yes,0,0,0,0,M,23,1,1,0,M
6302,M,GA,62,Yes,No,0,0,0,1,M,62,1,,0,M
6303,M,WV,54,No,No,0,0,0,0,M,54,0,0,1,m
6304,F,AR,45,Yes,Yes,1,0,0,0,,45,1,1,0,
6305,M,AL,35,No,No,0,0,0,0,M,35,0,0,0,M
6306,F,NV,35,No,No,0,0,0,0,F,35,0,0,1,f
6307,F,NC,23,Yes,Yes,0,0,0,0,F,23,1,1,0,F
6308,M,CA,35,No,No,0,0,1,0,M,35,,0,0,M
6309,M,MD,22,Yes,Yes,0,0,0,0,M,22,1,1,0,M
6310,F,CA,70,No,No,0,0,0,0,F,70,0,0,0,F
6311,F,CA,78,No,No,1,0,0,0,,78,0,0,0,
6312,M,IN,46,Yes,Yes,0,0,0,0,M,46,1,1,0,M
6313,F,CA,53,No,No,1,0,0,0,,53,0,0,0,
6314,M,NC,63,Yes,No,0,0,1,0,M,63,,0,0,M
6315,F,LA,27,No,No,0,0,0,0,F,27,0,0,0,F
6316,F,NJ,46,No,Yes,0,0,1,0,F,46,,1,0,F
6317,M,NC,55,Yes,No,0,0,0,0,M,55,1,0,0,M
6318,M,WV,42,No,Yes,0,0,0,0,M,42,0,1,0,M
6319,M,IN,19,No,No,1,0,0,0,,19,0,0,0,
6320,M,LA,32,No,No,0,0,0,0,M,32,0,0,0,M
6321,F,AL,69,Yes,No,0,0,0,0,F,69,1,0,0,F
6322,M,SC,72,Yes,No,0,0,0,0,M,72,1,0,0,M
6323,M,CA,45,Yes,No,1,0,0,0,,45,1,0,0,
6324,F,VA,46,Yes,No,0,0,0,0,F,46,1,0,0,F
6325,F,CA,31,Yes,Yes,0,0,0,0,F,31,1,1,0,F
6326,M,TX,24,Yes,Yes,0,0,0,0,M,24,1,1,0,M
6327,M,GA,72,Yes,No,0,0,1,0,M,72,,0,0,M
6328,F,PA,63,No,No,0,0,0,0,F,63,0,0,0,F
6329,M,TX,55,Yes,No,0,0,0,0,M,55,1,0,0,M
6330,F,FL,24,No,No,0,0,0,0,F,24,0,0,0,F
6331,F,TX,55,Yes,No,0,0,0,0,F,55,1,0,0,F
6332,F,CA,30,Yes,Yes,0,0,0,0,F,30,1,1,0,F
6333,M,NV,37,Yes,No,0,0,1,0,M,37,,0,0,M
6334,F,SC,56,Yes,No,0,1,0,0,F,,1,0,0,F
6335,F,FL,30,No,No,0,0,0,0,F,30,0,0,0,F
6336,F,FL,64,No,No,0,0,0,0,F,64,0,0,1,f
6337,F,NV,44,Yes,Yes,0,0,0,0,F,44,1,1,0,F
6338,F,NY,32,No,No,0,0,0,0,F,32,0,0,0,F
6339,F,SC,42,No,No,1,0,0,0,,42,0,0,0,
6340,F,IL,39,Yes,Yes,0,0,0,0,F,39,1,1,0,F
6341,F,NC,80,No,No,0,0,0,0,F,80,0,0,0,F
6342,M,CA,51,No,No,0,0,0,0,M,51,0,0,0,M
6343,M,TX,37,Yes,No,0,0,0,0,M,37,1,0,0,M
6344,F,FL,61,No,No,0,0,1,0,F,61,,0,0,F
6345,F,NC,64,Yes,No,0,0,0,0,F,64,1,0,0,F
6346,M,DC,19,No,No,0,0,0,0,M,19,0,0,0,M
6347,F,CA,47,Yes,No,0,0,0,0,F,47,1,0,0,F
6348,M,VA,31,No,No,0,0,0,0,M,31,0,0,0,M
6349,M,WV,79,No,No,0,0,0,0,M,79,0,0,0,M
6350,F,MD,68,No,No,0,0,0,0,F,68,0,0,0,F
6351,M,FL,53,No,No,0,0,0,0,M,53,0,0,0,M
6352,F,VA,33,Yes,Yes,0,0,0,0,F,33,1,1,0,F
6353,M,IL,20,No,No,0,0,0,0,M,20,0,0,0,M
6354,M,FL,43,No,No,0,0,0,0,M,43,0,0,0,M
6355,M,FL,30,Yes,No,0,0,0,0,M,30,1,0,1,m
6356,F,CA,84,No,No,0,0,0,0,F,84,0,0,0,F
6357,F,CA,32,Yes,Yes,0,0,0,1,F,32,1,,0,F
6358,M,CA,52,No,No,0,0,1,0,M,52,,0,0,M
6359,M,VA,70,No,No,0,0,0,0,M,70,0,0,0,M
6360,M,CA,32,Yes,No,0,0,0,0,M,32,1,0,0,M
6361,M,NY,31,No,No,0,0,0,0,M,31,0,0,0,M
6362,F,CA,58,Yes,No,0,0,0,0,F,58,1,0,0,F
6363,F,SC,53,Yes,Yes,0,0,0,1,F,53,1,,1,f
6364,M,NC,38,Yes,Yes,0,0,0,0,M,38,1,1,0,M
6365,M,CA,53,Yes,No,0,0,0,0,M,53,1,0,0,M
6366,M,NC,68,Yes,No,0,0,0,0,M,68,1,0,0,M
6367,M,PA,36,Yes,Yes,0,0,0,0,M,36,1,1,0,M
6368,F,GA,58,Yes,No,0,0,0,0,F,58,1,0,0,F
6369,F,CA,73,No,No,0,0,0,0,F,73,0,0,0,F
6370,F,GA,40,Yes,Yes,1,0,0,0,,40,1,1,0,
6371,M,IL,36,No,Yes,0,0,0,0,M,36,0,1,0,M
6372,F,NC,54,Yes,Yes,0,0,0,0,F,54,1,1,1,f
6373,M,NC,54,No,No,0,0,0,0,M,54,0,0,0,M
6374,M,FL,67,Yes,No,0,0,1,0,M,67,,0,0,M
6375,M,NC,45,Yes,Yes,0,0,0,0,M,45,1,1,0,M
6376,M,PA,40,Yes,Yes,0,0,0,0,M,40,1,1,0,M
6377,M,TX,54,No,No,0,0,0,0,M,54,0,0,0,M
6378,F,ME,66,No,No,0,0,0,0,F,66,0,0,0,F
6379,F,NV,24,Yes,No,0,0,0,0,F,24,1,0,0,F
6380,M,NC,41,Yes,No,0,0,0,0,M,41,1,0,0,M
6381,F,TN,27,Yes,Yes,0,0,0,0,F,27,1,1,0,F
6382,F,CA,30,No,No,0,0,0,0,F,30,0,0,0,F
6383,M,GA,64,No,No,0,1,0,0,M,,0,0,0,M
6384,F,FL,47,No,No,0,0,0,0,F,47,0,0,0,F
6385,M,WV,22,No,No,1,0,0,0,,22,0,0,0,
6386,M,VA,69,Yes,No,0,0,0,0,M,69,1,0,0,M
6387,F,VA,39,Yes,Yes,0,0,0,0,F,39,1,1,0,F
6388,F,GA,56,No,No,0,0,0,0,F,56,0,0,0,F
6389,M,NV,39,Yes,Yes,0,0,0,1,M,39,1,,0,M
6390,M,TX,52,Yes,Yes,0,0,0,0,M,52,1,1,0,M
6391,M,NC,45,Yes,Yes,1,0,0,0,,45,1,1,0,
6392,M,VA,45,Yes,Yes,0,0,0,1,M,45,1,,0,M
6393,M,NC,29,Yes,Yes,0,0,0,0,M,29,1,1,0,M
6394,F,SC,76,No,No,0,0,0,0,F,76,0,0,0,F
6395,M,PA,58,Yes,No,0,0,0,0,M,58,1,0,0,M
6396,M,CA,77,No,No,0,0,0,0,M,77,0,0,0,M
6397,M,AR,70,Yes,No,0,0,0,0,M,70,1,0,0,M
6398,M,NC,48,Yes,No,0,0,0,0,M,48,1,0,0,M
6399,F,TN,48,Yes,Yes,0,0,0,0,F,48,1,1,0,F
6400,M,NV,55,Yes,No,0,0,0,0,M,55,1,0,0,M
6401,F,CA,39,Yes,Yes,0,0,0,0,F,39,1,1,0,F
6402,F,FL,55,Yes,No,0,0,0,0,F,55,1,0,0,F
6403,F,FL,18,No,No,0,0,0,0,F,18,0,0,0,F
6404,M,CA,67,No,No,0,0,0,0,M,67,0,0,0,M
6405,M,MD,68,No,No,0,0,0,0,M,68,0,0,0,M
6406,F,TX,39,Yes,Yes,0,0,0,0,F,39,1,1,0,F
6407,M,NV,59,Yes,No,0,0,0,0,M,59,1,0,0,M
6408,F,GA,50,Yes,Yes,0,0,0,0,F,50,1,1,0,F
6409,M,MI,75,Yes,No,0,0,0,0,M,75,1,0,0,M
6410,F,NC,72,Yes,No,0,0,0,0,F,72,1,0,0,F
6411,M,MD,26,Yes,Yes,0,0,0,0,M,26,1,1,0,M
6412,F,IL,39,Yes,Yes,0,0,0,0,F,39,1,1,0,F
6413,F,CA,26,Yes,No,0,0,0,0,F,26,1,0,0,F
6414,F,NC,70,No,No,0,0,0,0,F,70,0,0,0,F
6415,M,IL,73,No,No,0,0,0,0,M,73,0,0,0,M
6416,F,GA,54,Yes,Yes,0,0,0,0,F,54,1,1,0,F
6417,F,PA,50,Yes,Yes,0,0,0,0,F,50,1,1,0,F
6418,M,CA,24,No,No,0,0,1,0,M,24,,0,0,M
6419,M,NY,71,No,No,0,0,0,0,M,71,0,0,0,M
6420,F,CA,24,No,No,0,0,0,0,F,24,0,0,0,F
6421,M,NC,45,Yes,No,0,0,0,0,M,45,1,0,0,M
6422,M,FL,49,Yes,No,0,0,0,0,M,49,1,0,0,M
6423,M,AL,43,Yes,Yes,0,0,0,0,M,43,1,1,0,M
6424,F,TX,51,No,No,0,0,0,0,F,51,0,0,0,F
6425,F,NC,56,Yes,No,0,0,0,0,F,56,1,0,0,F
6426,M,TN,33,Yes,Yes,0,0,0,0,M,33,1,1,0,M
6427,M,CA,75,No,No,0,0,0,0,M,75,0,0,0,M
6428,M,GA,45,Yes,No,0,0,0,0,M,45,1,0,0,M
6429,F,DC,42,No,Yes,0,0,0,0,F,42,0,1,0,F
6430,M,VA,47,No,No,0,0,0,0,M,47,0,0,0,M
6431,F,IL,68,Yes,No,0,0,0,0,F,68,1,0,0,F
6432,F,TX,42,Yes,No,0,0,0,0,F,42,1,0,0,F
6433,F,AL,56,Yes,No,0,0,0,0,F,56,1,0,0,F
6434,M,TX,48,Yes,Yes,0,0,0,0,M,48,1,1,0,M
6435,M,TX,27,No,No,0,0,0,0,M,27,0,0,0,M
6436,F,TN,41,Yes,Yes,1,0,0,0,,41,1,1,0,
6437,F,CA,71,Yes,No,0,0,0,0,F,71,1,0,0,F
6438,F,LA,70,Yes,No,0,0,0,0,F,70,1,0,0,F
6439,M,PA,32,No,No,0,0,0,0,M,32,0,0,0,M
6440,M,NC,49,Yes,No,1,0,0,0,,49,1,0,0,
6441,F,NC,44,Yes,Yes,0,0,0,0,F,44,1,1,1,f
6442,F,TX,58,No,No,0,0,0,0,F,58,0,0,0,F
6443,F,TX,73,Yes,No,0,0,1,0,F,73,,0,1,f
6444,M,CA,45,No,Yes,0,0,0,0,M,45,0,1,0,M
6445,M,KY,21,No,No,1,0,0,0,,21,0,0,0,
6446,F,SC,62,No,No,0,0,0,0,F,62,0,0,0,F
6447,F,NY,53,Yes,No,0,0,0,0,F,53,1,0,0,F
6448,M,AR,55,Yes,No,0,0,0,0,M,55,1,0,0,M
6449,M,TX,70,No,No,0,0,0,1,M,70,0,,0,M
6450,M,TX,48,Yes,Yes,0,0,0,0,M,48,1,1,0,M
6451,F,GA,54,Yes,Yes,0,0,0,0,F,54,1,1,0,F
6452,F,TX,46,Yes,Yes,0,0,0,0,F,46,1,1,0,F
6453,F,NC,29,Yes,No,0,0,0,0,F,29,1,0,0,F
6454,F,FL,37,No,No,0,0,0,0,F,37,0,0,0,F
6455,F,KY,36,Yes,No,0,0,0,0,F,36,1,0,0,F
6456,F,NJ,58,No,No,0,0,1,0,F,58,,0,0,F
6457,F,LA,38,Yes,Yes,0,0,0,0,F,38,1,1,1,f
6458,M,TX,59,Yes,No,0,0,0,0,M,59,1,0,0,M
6459,F,NC,53,Yes,Yes,0,0,0,0,F,53,1,1,0,F
6460,F,TN,50,Yes,Yes,0,0,0,0,F,50,1,1,0,F
6461,M,NV,33,Yes,Yes,0,0,0,0,M,33,1,1,0,M
6462,M,IL,41,No,No,0,0,0,0,M,41,0,0,0,M
6463,M,GA,48,Yes,Yes,0,0,0,0,M,48,1,1,0,M
6464,M,CA,44,Yes,Yes,0,0,0,0,M,44,1,1,0,M
6465,M,NC,54,Yes,Yes,0,1,0,0,M,,1,1,0,M
6466,F,WV,55,Yes,No,0,0,0,0,F,55,1,0,0,F
6467,M,WV,34,No,No,0,0,0,0,M,34,0,0,0,M
6468,M,KY,38,Yes,No,0,0,0,0,M,38,1,0,0,M
6469,M,LA,39,Yes,Yes,0,0,0,0,M,39,1,1,0,M
6470,F,NV,22,Yes,No,0,0,0,0,F,22,1,0,0,F
6471,F,TN,71,Yes,No,0,0,0,0,F,71,1,0,0,F
6472,M,WV,55,No,No,0,0,0,0,M,55,0,0,0,M
6473,M,NC,75,Yes,No,0,0,0,0,M,75,1,0,0,M
6474,M,IL,39,Yes,Yes,0,0,0,0,M,39,1,1,0,M
6475,F,NC,48,No,Yes,0,0,0,0,F,48,0,1,0,F
6476,M,CA,55,Yes,No,0,0,0,0,M,55,1,0,0,M
6477,M,CA,28,No,No,1,0,0,0,,28,0,0,0,
6478,M,NV,29,Yes,Yes,0,0,0,0,M,29,1,1,0,M
6479,F,NV,40,Yes,Yes,0,0,0,0,F,40,1,1,0,F
6480,F,NV,29,Yes,Yes,0,0,0,0,F,29,1,1,0,F
6481,M,FL,49,Yes,Yes,0,1,0,0,M,,1,1,0,M
6482,M,WV,38,Yes,Yes,0,0,0,0,M,38,1,1,0,M
6483,F,CA,67,No,No,0,0,0,1,F,67,0,,0,F
6484,F,MI,28,Yes,No,0,0,0,0,F,28,1,0,0,F
6485,M,TN,38,Yes,Yes,0,0,0,0,M,38,1,1,1,m
6486,M,DE,65,No,No,0,0,0,0,M,65,0,0,0,M
6487,M,WV,22,Yes,Yes,0,0,0,0,M,22,1,1,0,M
6488,M,NV,23,No,No,0,0,0,1,M,23,0,,0,M
6489,M,MD,71,No,No,0,0,0,0,M,71,0,0,0,M
6490,F,FL,85,No,No,0,0,1,0,F,85,,0,0,F
6491,M,NC,48,No,No,0,0,0,0,M,48,0,0,0,M
6492,M,MD,82,No,No,0,1,0,1,M,,0,,0,M
6493,F,MI,29,No,No,0,0,0,0,F,29,0,0,0,F
6494,F,MD,38,Yes,Yes,1,0,0,0,,38,1,1,0,
6495,M,SC,42,Yes,No,0,0,0,0,M,42,1,0,0,M
6496,F,LA,69,No,No,0,0,0,0,F,69,0,0,0,F
6497,M,MA,73,No,No,0,0,0,0,M,73,0,0,0,M
6498,M,NV,55,Yes,No,0,0,0,0,M,55,1,0,0,M
6499,F,SC,21,Yes,Yes,0,0,0,0,F,21,1,1,0,F
6500,M,OH,83,No,No,0,0,0,0,M,83,0,0,0,M
6501,F,CA,62,No,No,0,0,0,0,F,62,0,0,0,F
6502,M,OH,20,No,No,0,0,0,0,M,20,0,0,0,M
6503,M,AL,44,Yes,Yes,0,0,0,0,M,44,1,1,0,M
6504,F,FL,60,Yes,No,0,0,0,0,F,60,1,0,0,F
6505,M,VA,46,Yes,No,0,0,0,0,M,46,1,0,0,M
6506,M,NC,61,Yes,No,1,0,0,0,,61,1,0,0,
6507,F,MI,53,No,Yes,0,0,0,0,F,53,0,1,0,F
6508,F,NC,25,Yes,No,1,0,0,0,,25,1,0,0,
6509,M,CA,40,Yes,No,0,0,1,0,M,40,,0,0,M
6510,F,NC,61,Yes,No,0,0,0,0,F,61,1,0,0,F
6511,M,KY,60,Yes,No,0,0,0,0,M,60,1,0,0,M
6512,F,MD,48,Yes,Yes,0,0,0,0,F,48,1,1,0,F
6513,M,CA,29,No,No,1,0,0,0,,29,0,0,0,
6514,M,NC,61,Yes,No,0,0,0,0,M,61,1,0,0,M
6515,F,TX,40,Yes,No,0,0,0,0,F,40,1,0,0,F
6516,F,FL,41,Yes,No,0,0,0,0,F,41,1,0,0,F
6517,F,IL,37,Yes,No,0,0,0,0,F,37,1,0,0,F
6518,F,IL,42,Yes,Yes,0,0,0,0,F,42,1,1,0,F
6519,F,VA,50,Yes,Yes,0,0,0,0,F,50,1,1,0,F
6520,M,TX,50,Yes,No,0,0,0,0,M,50,1,0,0,M
6521,F,VA,48,Yes,Yes,0,0,0,0,F,48,1,1,0,F
6522,F,CA,27,No,No,0,0,0,0,F,27,0,0,0,F
6523,M,TN,25,No,No,0,0,0,0,M,25,0,0,0,M
6524,F,AR,61,No,No,0,0,0,0,F,61,0,0,0,F
6525,M,CA,56,Yes,No,0,0,0,0,M,56,1,0,0,M
6526,M,TX,52,Yes,Yes,0,0,0,0,M,52,1,1,0,M
6527,F,CA,56,No,No,0,0,0,0,F,56,0,0,0,F
6528,M,CA,82,No,No,0,0,0,0,M,82,0,0,0,M
6529,F,CA,78,No,No,0,0,0,0,F,78,0,0,0,F
6530,F,TN,42,No,Yes,0,0,0,1,F,42,0,,0,F
6531,M,NC,76,No,No,0,0,0,0,M,76,0,0,0,M
6532,F,TX,21,Yes,Yes,0,0,0,0,F,21,1,1,0,F
6533,F,NY,39,No,No,0,0,0,0,F,39,0,0,0,F
6534,F,OH,51,Yes,Yes,0,0,0,0,F,51,1,1,0,F
6535,F,VA,87,No,No,0,0,0,0,F,87,0,0,0,F
6536,F,CA,46,Yes,Yes,0,0,0,0,F,46,1,1,1,f
6537,F,CA,61,Yes,No,0,0,0,0,F,61,1,0,0,F
6538,F,TN,34,Yes,No,1,0,0,0,,34,1,0,0,
6539,M,CA,36,Yes,Yes,0,0,0,0,M,36,1,1,1,m
6540,M,CA,63,Yes,No,0,0,0,0,M,63,1,0,0,M
6541,M,TN,36,Yes,Yes,0,0,0,0,M,36,1,1,0,M
6542,M,TX,64,Yes,No,0,0,0,0,M,64,1,0,0,M
6543,M,FL,60,No,No,0,1,0,0,M,,0,0,0,M
6544,M,AL,39,Yes,Yes,0,0,0,0,M,39,1,1,0,M
6545,M,SC,59,Yes,No,0,0,0,0,M,59,1,0,1,m
6546,M,FL,42,Yes,Yes,0,0,0,0,M,42,1,1,0,M
6547,M,CA,52,No,No,0,0,0,0,M,52,0,0,0,M
6548,M,TX,48,Yes,Yes,0,0,0,0,M,48,1,1,0,M
6549,M,NV,36,Yes,No,0,0,0,0,M,36,1,0,0,M
6550,F,FL,49,No,No,0,0,0,0,F,49,0,0,0,F
6551,F,TX,41,Yes,Yes,0,0,0,0,F,41,1,1,0,F
6552,F,NY,34,No,No,0,1,0,0,F,,0,0,0,F
6553,M,TX,43,Yes,No,0,0,0,0,M,43,1,0,0,M
6554,F,NJ,31,Yes,Yes,0,0,0,0,F,31,1,1,1,f
